Serial,Team Lead,Operator,Start,Finish,Host Serial,Index,Passed,Time,Firmware Test,MAC,Time.1,Serial Test,Time.2,Self-Test Test,Result,Unloaded3V3,Loaded3V3,Unloaded6V,Loaded6V,T1Freq,T1Cur,T2Freq,T2Cur,TDFreq,C1Freq,C2Freq,Time.3,Program Test,Time.4,Batch Test,Time.5,Bluetooth Test,RSSI,MAC.1,Time.6,LED Test,CurrentBase,CurrentG,CurrentR,Time.7,Button Test,Time.8,Metadata Test,Test Type,Version,Component,Batch,Sponsorship,Expiry,Firmware,Description,Time.9
67453380,Sakal Mon,KMANE,2021-08-06T11:33:21.6992648+10:00,2021-08-06T11:33:36.0098167+10:00,682051906,2,True,14310,True,CA:EF:97:12:60:44,1885,True,0.0,True,2.0,3030.0,2873.0,5752.0,4642.0,12289.0,3173.0,14294.0,2064.0,360.0,6429.0,6390.0,6.0,True,7526.0,True,2371.0,True,-52.0,CA:EF:97:12:60:44,1123.0,True,3253.0,4995.0,5155.0,169.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453381,Sakal Mon,KMANE,2021-08-06T11:44:40.4537374+10:00,2021-08-06T11:44:54.8092848+10:00,682630989,1,True,14355,True,E8:B4:C2:2B:6A:69,1807,True,0.0,True,258.0,3070.0,2968.0,5758.0,4830.0,13310.0,3152.0,16650.0,2048.0,140.0,7776.0,7780.0,53.0,True,7641.0,True,2308.0,True,-52.0,E8:B4:C2:2B:6A:69,1102.0,True,3212.0,5134.0,5184.0,215.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453384,Sakal Mon,KMANE,2021-08-06T11:37:06.0588798+10:00,2021-08-06T11:37:20.6006530+10:00,682630989,1,True,14541,True,F8:13:86:56:9E:E7,2008,True,0.0,True,2.0,3042.0,2920.0,5709.0,4712.0,10488.0,3163.0,12778.0,2085.0,528.0,6731.0,6769.0,50.0,True,7494.0,True,2385.0,True,-52.0,F8:13:86:56:9E:E7,1161.0,True,3264.0,5039.0,5102.0,181.0,True,613.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453388,Sakal Mon,KMANE,2021-08-06T11:55:25.9902839+10:00,2021-08-06T11:55:40.3471577+10:00,682630989,1,True,14356,True,E0:71:F0:A7:CF:72,1984,True,0.0,True,2.0,3072.0,2980.0,5800.0,4889.0,7553.0,3163.0,12011.0,2048.0,137.0,6916.0,7420.0,59.0,True,7397.0,True,2402.0,True,-53.0,E0:71:F0:A7:CF:72,878.0,True,3425.0,5055.0,5233.0,368.0,True,613.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453392,Sakal Mon,KMANE,2021-08-06T11:24:26.4441520+10:00,2021-08-06T11:24:40.5780978+10:00,682581923,3,True,14133,True,C0:33:AF:6D:1D:07,1822,True,0.0,True,258.0,3004.0,2835.0,5661.0,4600.0,13070.0,3114.0,15215.0,2005.0,210.0,6868.0,7238.0,45.0,True,7474.0,True,2313.0,True,-52.0,C0:33:AF:6D:1D:07,762.0,True,3203.0,4882.0,4961.0,477.0,True,621.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453393,Sakal Mon,KMANE,2021-08-06T11:46:28.2209700+10:00,2021-08-06T11:46:42.9145093+10:00,682630989,1,True,14693,True,F1:A9:8B:38:FD:49,2028,True,0.0,True,258.0,3070.0,2959.0,5774.0,4787.0,13234.0,3141.0,16637.0,2015.0,138.0,7020.0,6970.0,7.0,True,7485.0,True,2360.0,True,-53.0,F1:A9:8B:38:FD:49,1058.0,True,3278.0,5059.0,5161.0,246.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,893.0
67453398,Sakal Mon,KMANE,2021-08-06T11:43:53.5173378+10:00,2021-08-06T11:44:08.0209422+10:00,682581923,3,True,14503,True,D0:01:8B:19:02:32,1864,True,0.0,True,2.0,3067.0,2939.0,5833.0,4798.0,13139.0,3168.0,11780.0,2074.0,721.0,6949.0,6489.0,57.0,True,7593.0,True,2456.0,True,-52.0,D0:01:8B:19:02:32,991.0,True,3210.0,4913.0,5016.0,300.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,622.0
67453403,Sakal Mon,KMANE,2021-08-06T11:33:49.3954156+10:00,2021-08-06T11:34:03.9270840+10:00,682581923,3,True,14531,True,E2:A4:3C:A1:BC:92,1973,True,0.0,True,258.0,3041.0,2926.0,5736.0,4739.0,11477.0,3157.0,16956.0,2058.0,85.0,7288.0,6935.0,12.0,True,7601.0,True,2428.0,True,-53.0,E2:A4:3C:A1:BC:92,847.0,True,3757.0,4830.0,4971.0,403.0,True,618.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453411,Sakal Mon,KMANE,2021-08-06T11:37:57.0995586+10:00,2021-08-06T11:38:12.7209110+10:00,682051906,2,True,15621,True,E9:9F:B0:87:78:12,1911,True,0.0,True,2.0,3047.0,2896.0,5790.0,4701.0,6495.0,3211.0,12891.0,2069.0,600.0,6362.0,6943.0,15.0,True,7627.0,True,3223.0,True,-52.0,E9:9F:B0:87:78:12,1430.0,True,3314.0,4952.0,5118.0,176.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,623.0
67453415,Sakal Mon,KMANE,2021-08-06T11:47:59.0655577+10:00,2021-08-06T11:48:13.4663202+10:00,682449290,4,True,14400,True,C9:3E:DE:89:0F:1B,1993,True,0.0,True,2.0,2955.0,2683.0,5640.0,4240.0,7604.0,3281.0,14570.0,2107.0,821.0,7087.0,7066.0,6.0,True,7529.0,True,2311.0,True,-53.0,C9:3E:DE:89:0F:1B,1023.0,True,3869.0,4872.0,5036.0,308.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,611.0
67453416,Sakal Mon,KMANE,2021-08-06T11:28:41.8815554+10:00,2021-08-06T11:28:56.3396038+10:00,682630989,1,True,14457,True,F0:88:EE:E9:DE:0A,1781,True,0.0,True,2.0,3041.0,2918.0,5758.0,4728.0,13683.0,3157.0,14393.0,2037.0,290.0,7153.0,7220.0,59.0,True,7482.0,True,2308.0,True,-53.0,F0:88:EE:E9:DE:0A,1255.0,True,3275.0,5107.0,5141.0,329.0,True,620.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
67453418,Sakal Mon,KMANE,2021-08-06T11:36:48.0124378+10:00,2021-08-06T11:37:02.4597828+10:00,682630989,1,True,14447,True,C8:19:49:24:AA:78,1946,True,0.0,True,258.0,3057.0,2950.0,5790.0,4755.0,7841.0,3173.0,17068.0,2074.0,710.0,6448.0,6637.0,13.0,True,7584.0,True,2400.0,True,-52.0,C8:19:49:24:AA:78,1031.0,True,3251.0,5082.0,5277.0,233.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,623.0
67453421,Sakal Mon,KMANE,2021-08-06T11:36:54.5166465+10:00,2021-08-06T11:37:08.7973180+10:00,682449290,4,True,14280,True,F3:9E:86:93:9D:19,1930,True,0.0,True,2.0,3003.0,2845.0,5683.0,4605.0,13204.0,3163.0,12750.0,2010.0,441.0,7408.0,7231.0,50.0,True,7396.0,True,2410.0,True,-51.0,F3:9E:86:93:9D:19,755.0,True,3191.0,4973.0,5100.0,462.0,True,624.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
67453423,Sakal Mon,KMANE,2021-08-06T11:59:09.3644385+10:00,2021-08-06T11:59:23.8499473+10:00,682630989,1,True,14485,True,E8:1B:8C:30:A9:85,2049,True,0.0,True,2.0,3088.0,2976.0,5827.0,4916.0,7677.0,3189.0,12904.0,2074.0,468.0,7185.0,7796.0,5.0,True,7351.0,True,2340.0,True,-52.0,E8:1B:8C:30:A9:85,1301.0,True,3278.0,5000.0,5186.0,184.0,True,629.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453425,Sakal Mon,KMANE,2021-08-06T11:43:18.3500289+10:00,2021-08-06T11:43:33.4115337+10:00,682449290,4,True,15061,True,D1:09:EA:50:1B:85,1719,True,0.0,True,0.0,3114.0,2954.0,5908.0,4787.0,10633.0,3147.0,13234.0,2031.0,182.0,6424.0,7401.0,55.0,True,8281.0,True,2483.0,True,-52.0,D1:09:EA:50:1B:85,985.0,True,3312.0,5057.0,5154.0,271.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
67453433,Sakal Mon,KMANE,2021-08-06T11:29:24.3599240+10:00,2021-08-06T11:29:38.6092330+10:00,682630989,1,True,14249,True,D8:D5:59:EE:95:BE,1780,True,0.0,True,2.0,2977.0,2754.0,5607.0,4407.0,12936.0,3227.0,9261.0,2101.0,444.0,6151.0,6096.0,50.0,True,7557.0,True,2302.0,True,-53.0,D8:D5:59:EE:95:BE,997.0,True,3273.0,4991.0,5110.0,330.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453435,Sakal Mon,KMANE,2021-08-06T11:22:11.5439416+10:00,2021-08-06T11:22:25.9527191+10:00,682051906,2,True,14408,True,D8:15:48:7F:73:4A,2010,True,0.0,True,0.0,3082.0,2891.0,5833.0,4696.0,8464.0,3163.0,11231.0,2010.0,246.0,7709.0,7308.0,15.0,True,7483.0,True,2418.0,True,-52.0,D8:15:48:7F:73:4A,747.0,True,3342.0,5038.0,5124.0,458.0,True,615.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,651.0
67453446,Sakal Mon,KMANE,2021-08-06T11:31:06.1682683+10:00,2021-08-06T11:31:21.2107468+10:00,682449290,4,True,15042,True,D2:3F:BA:88:0B:E9,1966,True,0.0,True,2.0,3019.0,2868.0,5693.0,4685.0,7431.0,3227.0,11966.0,2101.0,601.0,7040.0,7208.0,56.0,True,7629.0,True,2418.0,True,-52.0,D2:3F:BA:88:0B:E9,1261.0,True,3262.0,4863.0,5007.0,433.0,True,629.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,641.0
67453456,Sakal Mon,KMANE,2021-08-06T11:30:29.5805712+10:00,2021-08-06T11:30:44.7917110+10:00,682449290,4,True,15211,True,F0:A9:53:E6:50:A4,1945,True,0.0,True,258.0,3065.0,2951.0,5768.0,4819.0,12246.0,3120.0,15793.0,1989.0,77.0,7918.0,7459.0,57.0,True,7540.0,True,2307.0,True,-52.0,F0:A9:53:E6:50:A4,1570.0,True,3192.0,4877.0,5038.0,557.0,True,618.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,610.0
67453472,Sakal Mon,KMANE,2021-08-06T11:57:40.9510564+10:00,2021-08-06T11:57:55.0813993+10:00,682630989,1,True,14130,True,D4:0E:FB:DE:D1:65,1833,True,0.0,True,2.0,3034.0,2880.0,5720.0,4685.0,7832.0,3195.0,14213.0,2021.0,294.0,7750.0,7236.0,11.0,True,7383.0,True,2360.0,True,-53.0,D4:0E:FB:DE:D1:65,1154.0,True,3275.0,5064.0,5223.0,151.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453484,Sakal Mon,KMANE,2021-08-06T11:30:23.2001745+10:00,2021-08-06T11:30:37.5859525+10:00,682051906,2,True,14385,True,E0:62:63:7D:6C:B3,1988,True,0.0,True,2.0,3073.0,2963.0,5795.0,4793.0,9855.0,3184.0,13845.0,2069.0,497.0,6985.0,7314.0,8.0,True,7453.0,True,2419.0,True,-52.0,E0:62:63:7D:6C:B3,937.0,True,3314.0,4955.0,5080.0,312.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
67453494,Sakal Mon,KMANE,2021-08-06T11:45:30.2700624+10:00,2021-08-06T11:45:45.3041867+10:00,682449290,4,True,15034,True,E0:73:2C:47:BF:68,2053,True,0.0,True,2.0,2938.0,2726.0,5532.0,4251.0,4972.0,3265.0,12045.0,2037.0,385.0,6226.0,7581.0,13.0,True,7861.0,True,2409.0,True,-52.0,E0:73:2C:47:BF:68,1241.0,True,3107.0,4998.0,5382.0,183.0,True,629.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,637.0
67453516,Sakal Mon,KMANE,2021-08-06T11:34:07.9059003+10:00,2021-08-06T11:34:22.5126324+10:00,682051906,2,True,14606,True,D7:BC:26:F9:E2:CA,1866,True,0.0,True,258.0,3001.0,2850.0,5586.0,4578.0,15434.0,3131.0,13639.0,2031.0,6.0,7564.0,7845.0,9.0,True,7518.0,True,2405.0,True,-52.0,D7:BC:26:F9:E2:CA,794.0,True,3339.0,4962.0,5059.0,454.0,True,613.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,939.0
67453519,Sakal Mon,KMANE,2021-08-06T11:45:21.4433306+10:00,2021-08-06T11:45:36.3360628+10:00,682051906,2,True,14892,True,E6:CF:97:77:01:0B,2025,True,0.0,True,2.0,3051.0,2938.0,5741.0,4739.0,14420.0,3163.0,13889.0,2048.0,217.0,8048.0,8131.0,53.0,True,7410.0,True,2406.0,True,-53.0,E6:CF:97:77:01:0B,1400.0,True,3296.0,4929.0,5039.0,320.0,True,628.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453520,Sakal Mon,KMANE,2021-08-06T11:55:06.0800176+10:00,2021-08-06T11:55:21.6490573+10:00,682449290,4,True,15569,True,D8:70:A0:28:08:07,2029,True,0.0,True,2.0,3037.0,2887.0,5715.0,4691.0,7608.0,3157.0,13514.0,1999.0,28.0,6528.0,7172.0,6.0,True,7372.0,True,2341.0,True,-52.0,D8:70:A0:28:08:07,1786.0,True,3832.0,5057.0,5096.0,801.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453574,Sakal Mon,KMANE,2021-08-06T11:29:03.0272569+10:00,2021-08-06T11:29:17.6369171+10:00,682630989,1,True,14609,True,F8:B1:D6:6F:2C:E4,2125,True,0.0,True,2.0,2983.0,2792.0,5634.0,4498.0,11033.0,3189.0,14110.0,2058.0,248.0,6862.0,6763.0,17.0,True,7624.0,True,2399.0,True,-53.0,F8:B1:D6:6F:2C:E4,698.0,True,3369.0,5031.0,5086.0,473.0,True,624.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
67453585,Sakal Mon,KMANE,2021-08-06T11:51:13.1077084+10:00,2021-08-06T11:51:27.5880176+10:00,682630989,1,True,14480,True,F5:0A:EA:30:77:97,2122,True,0.0,True,2.0,3031.0,2886.0,5699.0,4605.0,10556.0,3152.0,13857.0,2080.0,353.0,6408.0,6218.0,6.0,True,7527.0,True,2310.0,True,-53.0,F5:0A:EA:30:77:97,837.0,True,3273.0,4991.0,5144.0,438.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453586,Sakal Mon,KMANE,2021-08-06T11:54:26.5984022+10:00,2021-08-06T11:54:40.9277977+10:00,682581923,3,True,14329,True,F3:A4:8C:07:FE:69,1978,True,0.0,True,2.0,3072.0,2924.0,5822.0,4782.0,7710.0,3195.0,12208.0,2107.0,579.0,7117.0,7249.0,57.0,True,7506.0,True,2298.0,True,-52.0,F3:A4:8C:07:FE:69,770.0,True,3212.0,4954.0,5150.0,485.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453607,Sakal Mon,KMANE,2021-08-06T11:47:36.6886941+10:00,2021-08-06T11:47:52.0225742+10:00,682449290,4,True,15333,True,F8:74:84:AC:67:D7,2149,True,0.0,True,2.0,2997.0,2776.0,5661.0,4492.0,12134.0,3206.0,14512.0,1951.0,349.0,6740.0,6862.0,38.0,True,7541.0,True,2319.0,True,-52.0,F8:74:84:AC:67:D7,1500.0,True,3894.0,4898.0,4998.0,264.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,889.0
67453631,Sakal Mon,KMANE,2021-08-06T11:47:28.1578474+10:00,2021-08-06T11:47:42.6952415+10:00,682630989,1,True,14537,True,C1:13:F3:0D:10:09,1965,True,0.0,True,0.0,3095.0,2888.0,5918.0,4696.0,8076.0,3243.0,9036.0,2074.0,590.0,6618.0,6619.0,11.0,True,7535.0,True,2418.0,True,-53.0,C1:13:F3:0D:10:09,1155.0,True,3342.0,4968.0,5163.0,180.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,645.0
67453680,Sakal Mon,KMANE,2021-08-06T11:47:48.7318454+10:00,2021-08-06T11:48:02.8677754+10:00,682630989,1,True,14135,True,D8:E3:E5:6E:40:1C,1886,True,0.0,True,2.0,3074.0,2968.0,5843.0,4900.0,14434.0,3222.0,11747.0,2064.0,462.0,7434.0,7109.0,8.0,True,7381.0,True,2304.0,True,-53.0,D8:E3:E5:6E:40:1C,1121.0,True,3451.0,5041.0,5502.0,206.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453694,Sakal Mon,KMANE,2021-08-06T11:33:18.5912258+10:00,2021-08-06T11:33:33.8063123+10:00,682630989,1,True,15215,True,F0:77:B7:5A:B0:3F,1948,True,0.0,True,2.0,3076.0,2955.0,5806.0,4803.0,7640.0,3222.0,12973.0,2096.0,631.0,7249.0,7178.0,57.0,True,7855.0,True,2397.0,True,-53.0,F0:77:B7:5A:B0:3F,1541.0,True,3417.0,4993.0,5429.0,153.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453700,Sakal Mon,KMANE,2021-08-06T11:44:35.8896536+10:00,2021-08-06T11:44:50.3716205+10:00,682449290,4,True,14481,True,C7:E6:9B:5C:C4:6C,1860,True,0.0,True,2.0,3078.0,2974.0,5806.0,4798.0,10578.0,3265.0,12540.0,2042.0,426.0,6968.0,6913.0,15.0,True,7610.0,True,2373.0,True,-51.0,C7:E6:9B:5C:C4:6C,1197.0,True,3257.0,4966.0,5219.0,196.0,True,610.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453714,Sakal Mon,KMANE,2021-08-06T11:30:44.1393521+10:00,2021-08-06T11:30:58.7254868+10:00,682581923,3,True,14586,True,C7:51:DD:C0:98:77,1997,True,0.0,True,2.0,2995.0,2764.0,5645.0,4412.0,6249.0,3227.0,13016.0,2080.0,589.0,5952.0,5991.0,47.0,True,7723.0,True,2347.0,True,-54.0,C7:51:DD:C0:98:77,787.0,True,3739.0,4839.0,4989.0,436.0,True,624.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
67453715,Sakal Mon,KMANE,2021-08-06T11:33:08.1076488+10:00,2021-08-06T11:33:23.5409483+10:00,682449290,4,True,15433,True,C4:5A:0A:0D:45:49,1837,True,0.0,True,2.0,3055.0,2927.0,5752.0,4696.0,10895.0,3152.0,14796.0,2010.0,6.0,8040.0,7645.0,52.0,True,7553.0,True,2370.0,True,-52.0,C4:5A:0A:0D:45:49,1603.0,True,3342.0,4949.0,5520.0,786.0,True,611.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,614.0
67453725,Sakal Mon,KMANE,2021-08-06T11:28:19.9809086+10:00,2021-08-06T11:28:34.7595639+10:00,682051906,2,True,14778,True,F0:6B:EF:3A:1F:36,1853,True,0.0,True,2.0,2958.0,2863.0,5613.0,4691.0,12102.0,3222.0,9323.0,2085.0,763.0,7765.0,6866.0,23.0,True,7566.0,True,2284.0,True,-52.0,F0:6B:EF:3A:1F:36,1685.0,True,3287.0,5011.0,5177.0,141.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453726,Sakal Mon,KMANE,2021-08-06T11:35:13.2190480+10:00,2021-08-06T11:35:28.6524036+10:00,682449290,4,True,15433,True,C3:05:11:72:4D:54,1922,True,0.0,True,2.0,2918.0,2682.0,5500.0,4342.0,10112.0,3211.0,14730.0,2123.0,585.0,6827.0,7296.0,9.0,True,7570.0,True,2417.0,True,-53.0,C3:05:11:72:4D:54,1899.0,True,3480.0,4912.0,5339.0,348.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453727,Sakal Mon,KMANE,2021-08-06T11:45:56.7260271+10:00,2021-08-06T11:46:12.2660047+10:00,682051906,2,True,15539,True,FE:C5:80:3B:AE:AC,2030,True,0.0,True,2.0,3080.0,2964.0,5800.0,4868.0,8641.0,3163.0,13510.0,2064.0,293.0,7144.0,7545.0,10.0,True,7485.0,True,2418.0,True,-54.0,FE:C5:80:3B:AE:AC,1788.0,True,3416.0,4930.0,5362.0,543.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,642.0
67453728,Sakal Mon,KMANE,2021-08-06T11:54:44.4413870+10:00,2021-08-06T11:54:58.5933216+10:00,682581923,3,True,14151,True,F0:6E:19:94:4C:15,1780,True,0.0,True,0.0,3093.0,2895.0,5870.0,4750.0,10022.0,3211.0,9827.0,1989.0,258.0,7801.0,8103.0,52.0,True,7476.0,True,2288.0,True,-52.0,F0:6E:19:94:4C:15,842.0,True,3385.0,4891.0,5366.0,480.0,True,609.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,613.0
67453745,Sakal Mon,KMANE,2021-08-06T11:42:40.9409336+10:00,2021-08-06T11:42:59.0958346+10:00,682630989,1,True,18153,True,F1:90:1A:4D:89:59,2930,True,2.0,True,2.0,3047.0,2915.0,5715.0,4717.0,13888.0,3120.0,11496.0,1989.0,88.0,7495.0,6968.0,54.0,True,9790.0,True,2396.0,True,-51.0,F1:90:1A:4D:89:59,1439.0,True,3298.0,5075.0,5237.0,264.0,True,627.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
67453754,Sakal Mon,KMANE,2021-08-06T11:42:47.7676664+10:00,2021-08-06T11:43:02.8162242+10:00,682449290,4,True,15048,True,CD:F2:38:D5:B1:5F,2107,True,0.0,True,2.0,3064.0,2948.0,5779.0,4830.0,7949.0,3136.0,13481.0,2042.0,292.0,7006.0,7444.0,12.0,True,7789.0,True,2419.0,True,-53.0,CD:F2:38:D5:B1:5F,1239.0,True,3171.0,4854.0,4954.0,211.0,True,616.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453755,Sakal Mon,KMANE,2021-08-06T11:44:45.0484057+10:00,2021-08-06T11:44:59.8486036+10:00,682051906,2,True,14799,True,CF:CC:F4:1B:7C:B4,1996,True,0.0,True,0.0,3157.0,3028.0,6026.0,5023.0,6305.0,3302.0,5783.0,2128.0,801.0,7259.0,7723.0,193.0,True,7697.0,True,2392.0,True,-52.0,CF:CC:F4:1B:7C:B4,1039.0,True,3203.0,4861.0,5063.0,218.0,True,613.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,644.0
67453758,Sakal Mon,KMANE,2021-08-06T11:29:19.0285200+10:00,2021-08-06T11:29:33.5921746+10:00,682449290,4,True,14563,True,E2:D9:43:D1:83:2F,2099,True,0.0,True,2.0,3052.0,2932.0,5790.0,4787.0,12639.0,3184.0,12329.0,2010.0,272.0,6955.0,6720.0,36.0,True,7502.0,True,2410.0,True,-52.0,E2:D9:43:D1:83:2F,922.0,True,3219.0,5045.0,5152.0,332.0,True,612.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453763,Sakal Mon,KMANE,2021-08-06T11:43:37.2532979+10:00,2021-08-06T11:43:52.8774549+10:00,682449290,4,True,15624,True,D7:33:93:E3:A6:CB,1920,True,0.0,True,2.0,3046.0,2886.0,5800.0,4701.0,12043.0,3216.0,13453.0,2101.0,522.0,6904.0,7623.0,60.0,True,7703.0,True,2291.0,True,-52.0,D7:33:93:E3:A6:CB,1935.0,True,3253.0,5111.0,5186.0,487.0,True,608.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,612.0
67453820,Sakal Mon,KMANE,2021-08-06T11:46:34.4571981+10:00,2021-08-06T11:46:39.0253002+10:00,682581923,3,True,4568,True,E0:F1:7C:51:8B:1C,2063,True,0.0,True,0.0,3092.0,2881.0,5849.0,4648.0,13653.0,3222.0,9750.0,2048.0,299.0,7684.0,8089.0,25.0,True,9.0,True,66.0,True,-53.0,E0:F1:7C:51:8B:1C,715.0,True,3219.0,4777.0,4972.0,426.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453822,Sakal Mon,KMANE,2021-08-06T11:29:06.7462175+10:00,2021-08-06T11:29:21.1624226+10:00,682051906,2,True,14416,True,FD:AA:FE:A1:CF:3E,1928,True,0.0,True,2.0,3053.0,2928.0,5774.0,4739.0,12020.0,3173.0,13894.0,2042.0,339.0,6997.0,6873.0,9.0,True,7466.0,True,2417.0,True,-52.0,FD:AA:FE:A1:CF:3E,1135.0,True,3132.0,4944.0,5044.0,198.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,643.0
67453845,Sakal Mon,KMANE,2021-08-06T11:33:46.4442326+10:00,2021-08-06T11:34:00.9990602+10:00,682051906,2,True,14554,True,C5:43:E6:20:07:BF,1945,True,0.0,True,2.0,3028.0,2874.0,5731.0,4685.0,7949.0,3211.0,12947.0,2031.0,234.0,7299.0,7297.0,57.0,True,7631.0,True,2413.0,True,-53.0,C5:43:E6:20:07:BF,1022.0,True,3292.0,4890.0,5058.0,224.0,True,614.0,True,CovidHomeAg,4.0,N/A ,21192-475,Sponsored,2022-08-31,89.1.608,F1000227 COVID RC4,641.0
